rt,symbol,cond,pp
13.61879505527886,1.0,control,109
-10.77061923458794,1.0,control,109
7.5124930678086566,1.0,control,109
9.085173711907515,1.0,control,109
7.859427927488383,1.0,control,109
7.899291104753777,1.0,control,109
-8.59765143271941,1.0,control,109
10.100922245046018,1.0,control,109
9.445925255693101,1.0,control,109
8.053181755709247,1.0,control,109
6.704610477732747,1.0,control,109
10.412751200954789,1.0,control,109
6.211666638212438,1.0,control,109
7.579116052204711,1.0,control,109
7.545070119884909,1.0,control,109
12.191015470942922,1.0,control,109
10.650892010035621,1.0,control,109
7.635194480976528,1.0,control,109
10.084086531698894,1.0,control,109
12.61630147716982,1.0,control,109
10.54093260973174,1.0,control,109
-11.130394974556175,1.0,control,109
10.819631459827743,1.0,control,109
15.430918491909125,1.0,control,109
14.328400172288962,1.0,control,109
7.032481159024671,1.0,control,109
-15.134055816066336,1.0,control,109
9.01501173815204,1.0,control,109
7.5039491539017735,1.0,control,109
8.457699355193466,1.0,control,109
8.776345102645596,1.0,control,109
9.759516797777204,1.0,control,109
15.810071160370477,1.0,control,109
8.622715135933042,1.0,control,109
10.102570740805504,1.0,control,109
-10.374020223917343,1.0,control,109
10.34014454280815,1.0,control,109
8.083625375396139,1.0,control,109
13.686935590095793,1.0,control,109
-10.357241826992047,1.0,control,109
-8.897409250514269,1.0,control,109
10.892600875448913,1.0,control,109
10.434307908859806,1.0,control,109
8.560601143870576,1.0,control,109
8.211543271211916,1.0,control,109
9.444702954812675,1.0,control,109
9.463527471950162,1.0,control,109
11.234296689999962,1.0,control,109
9.248836710775823,1.0,control,109
7.14310305526506,1.0,control,109
10.42105010898313,1.0,control,109
7.99632025183876,1.0,control,109
8.065508893140082,1.0,control,109
13.894396831194467,1.0,control,109
6.962941342139901,1.0,control,109
6.646365875909592,1.0,control,109
10.328210052491029,1.0,control,109
8.203219735815445,1.0,control,109
15.04649224123019,1.0,control,109
8.889138942186074,1.0,control,109
6.963194062977383,1.0,control,109
15.419751427647258,1.0,control,109
9.776112674581181,1.0,control,109
10.030771515356498,1.0,control,109
14.340117238237745,1.0,control,109
11.084582628623345,1.0,control,109
9.616073921435808,1.0,control,109
7.419776809914914,1.0,control,109
6.830781702332852,1.0,control,109
9.854495769948763,1.0,control,109
15.994189300147895,1.0,control,109
15.35789404308257,1.0,control,109
9.359990237474799,1.0,control,109
8.800448176079858,1.0,control,109
11.308242906205987,1.0,control,109
15.775516402769448,1.0,control,109
7.362235668198548,1.0,control,109
10.97047785067091,1.0,control,109
6.4503616113775255,1.0,control,109
10.404219210569977,1.0,control,109
6.858136095241212,1.0,control,109
-11.417576430959635,1.0,control,109
9.036896746360888,1.0,control,109
14.029281172977372,1.0,control,109
12.352020387337046,1.0,control,109
9.470977369934907,1.0,control,109
13.378594979905593,1.0,control,109
11.510038229662358,1.0,control,109
