pp,symbol,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,n_trials,fast_errors,origin,model,study
384,1,guess,0.8114285714285714,2.6891359154929577,2.304063636363636,0.6693366390742272,0.6071069769218387,0.7917099999999999,1.108325,1.2002899999999999,1.6777,2.7503699999999993,3.185975,5.878620000000001,0.83116,1.2798,1.37614,1.8257,2.13738,2.2446,3.09838,1.9364055957135813,2.496747881890001,3.1451138664655134,2.125893954142907,175,1,empirical,none,2
385,0,control,0.6,2.571658095238095,2.91853,0.7115900320859868,0.8340352628245628,0.9163,1.2657,1.35228,1.8444,2.67852,3.0103,5.2308600000000025,0.95711,1.29165,1.37126,2.25465,3.10167,3.9311,5.40373,2.236019727652765,2.106573453583447,1.723747251640445,2.20846761315676,175,0,empirical,none,2
385,1,control,0.7383720930232558,2.4914338582677167,2.481857777777778,0.742850955011943,0.6707949470603601,1.04202,1.369,1.46764,2.036,2.9771399999999995,3.2302,4.0107,0.8507,1.1438,1.20776,1.6443,3.3121399999999994,3.5515,4.8105400000000005,2.316447769797689,1.6471905556258302,1.1775739736660829,1.7904538808115475,172,1,empirical,none,2
386,0,guess,0.8192771084337349,6.475728676470588,5.863456666666666,1.840094101116842,1.73912532841645,4.6109,5.677625,5.7559000000000005,6.28235,6.9902,7.185074999999999,8.4333,3.9057500000000003,4.828799999999999,5.1404000000000005,5.7644,6.64063,6.8429,7.87457,0.7099016833494626,1.5478446809298017,0.31721542008156856,1.4392524536365572,166,1,empirical,none,2
386,1,guess,0.9447852760736196,5.89128961038961,6.014144444444444,1.7399001903210682,1.7627238976222501,4.12476,4.80335,5.040679999999999,5.67545,6.59014,6.8138499999999995,7.8788,4.547219999999999,5.4029,5.40454,5.564,6.40392,6.452,7.359780000000001,0.5599506898040536,1.532057890131727,1.2707042072005934,1.6648908868985313,163,0,empirical,none,2
387,0,control,0.5232558139534884,1.7691211111111111,1.8507804878048781,0.4370179502420383,0.4865807183577171,0.82877,1.040125,1.24447,1.5385,1.9121299999999999,1.982475,2.9755600000000015,0.8039099999999999,1.138625,1.25911,1.62645,2.20716,2.36785,3.2085500000000007,1.8993139132493153,1.0288110398011525,1.1314733075990737,0.9682646874933901,172,0,empirical,none,2
387,1,control,0.7235294117647059,1.7999756097560975,1.8675127659574469,0.45116827743177607,0.48460409390843245,0.8131200000000001,1.1200999999999999,1.14678,1.5418,2.0419400000000003,2.11125,3.1130799999999996,0.91018,1.12885,1.21818,1.4621,2.06206,2.203,3.48386,1.6773964252858586,1.0365627503753998,1.6096730921640012,1.1216542202628612,170,0,empirical,none,2
392,0,guess,0.5029585798816568,2.3300635294117646,1.9420285714285714,0.6731962365574924,0.4702776926608094,0.95808,1.2004,1.27536,1.9392,2.4937799999999997,2.8952,4.43282,0.78389,1.005925,1.10499,1.52755,2.0288899999999996,2.3137499999999998,3.41095,1.3035943290190066,1.4711520712925457,2.1123512573712846,1.4263025511323357,169,1,empirical,none,2
392,1,guess,0.834319526627219,1.8572510638297874,1.6967321428571427,0.45452877831629607,0.4357017235311975,0.8229,1.0265,1.1195,1.4481,2.068,2.2612,3.5275,0.8918200000000001,1.0949499999999999,1.20634,1.57525,2.0626599999999997,2.141,2.88061,1.7464552493722685,1.196022017751048,0.5164854096139424,0.7298750375304343,169,1,empirical,none,2
393,0,control,0.6337209302325582,3.3431550458715598,3.0953952380952385,0.9124035861472735,0.8908588094382829,1.0638400000000001,1.5011,1.57098,2.1133,3.6039799999999995,4.2454,6.5119,0.89384,1.4073,1.5707199999999994,2.3642,4.05134,4.4127,5.540140000000002,2.2183290804679716,3.047098474489821,1.3401437294394334,2.1785664877967696,172,1,empirical,none,2
393,1,control,0.6976744186046512,3.0021199999999997,3.145607692307692,0.825542071529854,0.9478152863493124,0.98097,1.421575,1.5203499999999999,2.0717499999999998,3.0409599999999997,3.1491,5.6328100000000045,1.07537,1.660375,1.7814599999999998,2.3384,3.7876699999999994,4.050174999999999,5.614039999999999,3.0724776676912,2.9253211188120987,1.728773949583595,2.15059573332018,172,0,empirical,none,2
394,0,guess,0.4397590361445783,2.371942465753425,2.376695698924731,0.7618053398104812,0.7375876645995808,1.25062,1.596,1.76758,2.0576,2.66852,2.7246,3.5013199999999993,1.02278,1.3445,1.53042,2.1188,2.75016,2.9023,4.185759999999999,2.0133043298951896,1.198277048970012,1.041640281477099,1.2334544417058575,166,0,empirical,none,2
394,1,guess,0.8235294117647058,2.236207142857143,2.52242,0.711595571136276,0.8215425259992472,1.2072200000000002,1.532675,1.67858,2.0319000000000003,2.5567599999999997,2.7405,3.4479200000000008,1.46479,1.755175,1.7595800000000001,2.1671500000000004,2.5070599999999983,3.117175,4.102520000000002,1.3987330346919284,1.0122136670991362,1.3038015078726972,1.2494111999188895,170,0,empirical,none,2
395,0,control,0.5965909090909091,1.9135457142857144,2.0627323943661975,0.5860516994904582,0.6591583151226492,1.2199200000000001,1.4183,1.4722,1.7351,2.1736999999999997,2.3569,2.7946600000000004,1.2015,1.5018,1.6851,1.9852,2.2693,2.4528499999999998,3.2198,0.9222030691870056,0.7022327653536709,0.7212314460100983,0.7538157459172344,176,0,empirical,none,2
395,1,control,0.7045454545454546,1.9231475806451614,2.1624576923076924,0.5933480534905238,0.7090451271949546,1.1850500000000002,1.4205,1.5004199999999999,1.7606,2.2039199999999997,2.3146,2.8667900000000004,1.37002,1.5763500000000001,1.6866999999999999,2.0252,2.4826599999999996,2.690075,3.03618,1.1283784680567925,0.697470073078141,0.807807801504082,0.7736691313744068,176,0,empirical,none,2
397,0,control,0.42441860465116277,1.5651013698630136,1.462621212121212,0.4054100828404276,0.3420585820918346,0.96782,1.2877,1.37446,1.519,1.77634,1.8725,2.09678,1.00842,1.1795499999999999,1.2031800000000001,1.3867,1.6155199999999998,1.6874500000000001,1.9799600000000002,0.215209898617041,0.4431225396399808,1.1974163521170855,0.4231884966880929,172,1,empirical,none,2
397,1,control,0.6878612716763006,1.4759159663865544,1.6228185185185184,0.3442651226387318,0.435094415503062,0.93294,1.1282,1.19176,1.4277,1.67862,1.7517,2.0478,1.01139,1.253875,1.28372,1.5601,1.7949,1.921875,2.1315900000000005,0.7105865739714076,0.4482457197245597,1.0659745884592624,0.531109271375637,173,0,empirical,none,2
398,0,guess,0.8045977011494253,2.4370692857142857,3.059211764705882,0.7642813623465903,1.0042203632324462,1.17212,1.44945,1.5952699999999997,2.0961499999999997,2.7748499999999994,3.129525,4.25818,1.5019500000000001,2.0136,2.16201,2.5881499999999997,3.41087,3.52475,5.4780999999999995,1.7869155176564364,1.3464515311516019,1.1881185984853744,1.5699776635671674,174,0,empirical,none,2
398,1,guess,0.8636363636363636,2.5426217105263156,2.181575,0.8091004483757797,0.7009866807291791,1.19174,1.624975,1.73803,2.0461,2.94145,3.3024,4.429320000000001,1.16723,1.458675,1.5680199999999997,2.2795,2.6084899999999998,2.689225,3.23813,1.312587919598438,1.340010237033041,0.3614371530048294,0.8550382601406488,176,1,empirical,none,2
399,0,control,0.44155844155844154,2.455794117647059,1.6110581395348835,0.7722514050359319,0.3672776899529182,1.2494,1.412,1.5581999999999998,1.881,2.9168,3.10275,4.382000000000001,0.822,1.0665,1.1385,1.3315000000000001,1.7394999999999994,1.8715,2.8395,1.1144508314687573,1.3190777031056788,2.2523937695891854,0.8799848842906492,154,1,empirical,none,2
399,1,control,0.8445945945945946,1.8209279999999999,2.0150869565217393,0.44014676342222187,0.6199450302280474,0.9146000000000001,1.111,1.1463999999999999,1.371,1.7977999999999998,1.99,3.4576000000000024,1.2746,1.415,1.4562000000000002,1.7,2.157,2.3715,3.1808,2.0842035720433234,1.233010165146597,1.4589891482390394,0.9049803068195602,148,0,empirical,none,2
401,0,control,0.49044585987261147,1.6014025974025974,1.5659375,0.35406900248474077,0.3314224465343252,0.7904,1.045,1.0778,1.402,1.6943999999999995,1.876,2.5782000000000003,0.7343,0.9285000000000001,1.0126,1.3725,1.8114999999999999,1.8944999999999999,2.5944000000000007,2.0889393236817178,0.8919989122565392,1.6121779109131602,0.8189671226264447,157,1,empirical,none,2
401,1,control,0.7407407407407407,1.41045,1.4161190476190477,0.22255003401841728,0.2499570142696558,0.669,0.8425,0.9543999999999999,1.2475,1.5967999999999998,1.74425,2.309,0.737,0.86075,0.9889999999999999,1.2240000000000002,1.6307,1.7175,2.3042999999999996,1.9293925806599788,0.7621988409262007,1.475504064570508,0.6870504721893845,162,0,empirical,none,2
402,0,guess,0.5808383233532934,1.392340206185567,1.209042857142857,0.23145549254143047,0.057025559701230855,0.7652,0.958,0.978,1.169,1.5179999999999998,1.582,2.3418000000000005,0.6868,0.751,0.768,0.9185000000000001,1.1629999999999998,1.30825,2.2411000000000003,1.8709389501718687,0.7051959964937338,2.083959884984172,0.7587762541973407,167,1,empirical,none,2
402,1,guess,0.7151515151515152,1.2988474576271187,1.4794893617021276,0.1422576256478452,0.25909922687782067,0.707,0.8245,0.8452999999999999,0.9884999999999999,1.4186999999999999,1.5325,2.3519,0.8109999999999999,0.9275,0.9426,1.13,1.3931999999999995,1.795,2.7664,1.7435665060655845,0.7280759402854491,1.830471288427615,0.8986297751078878,165,0,empirical,none,2
406,0,guess,0.6257309941520468,1.4000532710280373,1.4215578125,0.3052477866739256,0.3177347126227487,0.98814,1.1167500000000001,1.15238,1.3632,1.53876,1.5809,1.9670400000000001,0.99236,1.140225,1.16572,1.3407,1.59495,1.6217000000000001,2.00381,0.6579279339659585,0.3589418974156283,0.6716957943896591,0.382122317242557,171,0,empirical,none,2
406,1,guess,0.7142857142857143,1.342076,1.460094,0.2577295175478111,0.3575295956277703,0.96836,1.0544,1.09826,1.2403,1.49094,1.5502,1.8697800000000002,1.1272900000000001,1.28535,1.3140299999999998,1.4215,1.5403799999999999,1.5714,1.93782,1.2129263224415334,0.3866196320716599,0.6287960024417297,0.30637530167014015,175,0,empirical,none,2
407,0,control,0.7102272727272727,3.2296584,3.899119607843137,1.0446010350857784,1.2339268357598525,1.5032,1.9089,2.09576,2.8882,3.7148,4.0225,5.55428,1.9954,2.3217,2.5445,3.4791,4.7627,4.98855,6.4574,1.039010252022855,1.6720165927649433,1.109939675683279,2.0078660798987173,176,0,empirical,none,2
407,1,control,0.8342857142857143,3.4223705479452056,2.8795344827586207,1.108851335907789,0.8907774437317861,1.6312000000000002,2.1234,2.2478499999999997,2.9171,3.92955,4.235175,5.93605,1.3604,1.7956,1.8129199999999999,2.2256,2.8611799999999996,3.3311,4.76366,1.5955797387965704,1.8421703396534774,2.976666418610969,2.1435006186936127,175,1,empirical,none,2
409,0,control,0.4685714285714286,4.719365853658537,4.3279634408602154,1.3160067915063216,1.1443456903748843,1.57668,2.25305,2.44414,3.5621,5.17577,5.6307,7.804680000000001,1.2316399999999998,1.7254,2.11048,3.0465,4.504379999999999,5.1335,9.066619999999999,2.192235694143529,3.721387282682162,2.808645134288348,4.20461648795973,175,1,empirical,none,2
409,1,control,0.8114285714285714,4.417433802816902,4.8320454545454545,1.1352209759135334,1.3679813076777294,1.17831,1.8064,1.95207,2.47655,4.824169999999996,5.61145,10.262380000000004,1.94848,2.3304,2.49686,3.4976,5.71068,6.2252,7.45126,1.9895188210014696,4.293000752187435,2.249004660500176,3.646665285837434,175,0,empirical,none,2
410,0,guess,0.5696969696969697,2.456658510638298,2.7119169014084505,0.7781271023547505,0.8672807169829934,1.10334,1.6595,1.76767,2.1683,2.84026,2.965275,3.9201400000000004,1.2108,1.77555,1.8921,2.3097,2.9932,3.07745,4.6584,1.4651569758745984,1.2555757164177606,1.2083713474090267,1.4406270003009023,165,0,empirical,none,2
410,1,guess,0.8698224852071006,2.3086829931972788,2.180627272727273,0.718654469233258,0.6619195876805679,1.1608,1.5447,1.5886,1.992,2.61672,2.7662,4.12826,1.04365,1.491025,1.5693700000000002,1.9586000000000001,2.44819,2.464525,3.072950000000001,1.6641447823670648,1.2365491353605174,1.7027306154898052,1.1734076278623475,169,1,empirical,none,2
412,0,guess,0.47126436781609193,2.416621951219512,2.231967391304348,0.7807995405255052,0.7148273870694181,1.0976000000000001,1.62425,1.7443,2.138,2.888799999999999,3.26975,3.9753000000000003,1.2006000000000001,1.58225,1.641,2.0575,2.5660999999999996,2.66975,3.2437,0.6176100318530069,1.0785360063730183,1.6026125922342953,0.9990568569008437,174,1,empirical,none,2
412,1,guess,0.6820809248554913,2.215220338983051,2.0776363636363637,0.7017463755944728,0.6383536016337399,1.1247,1.44825,1.6113,2.0774999999999997,2.631,2.83925,3.6203999999999996,1.0742,1.4525000000000001,1.5228,1.964,2.2769999999999997,2.427,3.2136,0.6930080815860409,0.9563876671304374,1.7266122691578256,0.9678985897988902,173,1,empirical,none,2
413,0,control,0.630057803468208,2.0534073394495413,2.0550796875,0.7006194720700338,0.6956917837919349,1.55172,1.7405,1.79956,2.076,2.2508,2.2623,2.58488,1.54827,1.724,1.75041,1.9148,2.2273599999999996,2.409825,2.7838700000000003,0.22158835054820195,0.39661172745273315,0.6760623395028015,0.470045798909975,173,0,empirical,none,2
413,1,control,0.6569767441860465,2.034200884955752,2.117574576271186,0.690199097612702,0.7271413654934976,1.5453999999999999,1.7376,1.75664,2.057,2.24148,2.2637,2.5549999999999997,1.55604,1.7321,1.88596,2.0786,2.41754,2.43445,2.59516,0.5158376298088886,0.4092200245361321,0.33743013097505303,0.45555052318055345,172,0,empirical,none,2
418,0,guess,0.2947976878612717,2.8124745098039217,2.505820491803279,0.9769186968888545,0.8422525573398967,1.6458,2.1318,2.2313,2.7169,3.2254,3.3872999999999998,3.9774,1.47385,1.680825,1.80977,2.4104,2.9798999999999998,3.09175,3.7315,0.7789420647402384,0.9616637599167678,0.9582406127464148,0.9991167089016016,173,1,empirical,none,2
418,1,guess,0.9542857142857143,2.3047041916167665,2.7528,0.7666939778097152,0.9692375245121203,1.3256000000000001,1.7765499999999999,1.80554,2.0853,2.6088199999999997,2.8066000000000004,3.4317,1.9010700000000003,2.193525,2.27855,2.6572500000000003,2.9653,3.1378500000000003,3.7875,1.0008698227830566,0.8701904363900667,0.586901864773375,0.865875901698885,175,0,empirical,none,2
420,0,guess,0.7828571428571428,5.179612408759124,7.080000000000001,1.1647818521265725,1.5584085807629215,1.1324200000000002,1.6344,1.73924,2.5706,5.287299999999999,6.2752,13.546220000000009,1.58311,2.2585499999999996,2.5248299999999997,5.75995,8.084319999999998,8.588799999999999,15.401210000000008,2.0680188792969654,5.969116325136133,1.7565499665004183,6.745536261734747,175,0,empirical,none,2
420,1,guess,0.5895953757225434,6.826219607843138,4.373538028169015,1.4849792857640574,0.9245167516276311,1.6463700000000001,2.3229249999999997,2.4267499999999997,3.57735,6.483139999999999,7.981325,16.749050000000004,1.033,1.4746,1.6401,2.0687,2.5967,3.3080499999999997,11.3088,2.2924704915878182,7.714222908625867,2.69206036031228,6.391196384969523,173,1,empirical,none,2
421,0,control,0.9047619047619048,6.254368421052631,4.7596875,1.6112481518978274,1.4578138143654735,2.3643,3.21225,3.488,4.7829999999999995,6.6878,7.5962499999999995,11.335400000000002,2.767,3.23175,3.333,3.847,5.7385,6.5344999999999995,7.568,1.9211137544075247,4.700542766580592,0.8343034269424744,2.2477850644208255,168,1,empirical,none,2
421,1,control,0.4556213017751479,9.248246753246754,9.430260869565217,1.8376156620052042,1.8995729255779603,2.547,3.161,3.6228,5.686,8.247399999999999,11.267,22.18540000000001,2.9027,3.94725,4.4999,5.6835,8.232899999999999,10.847,23.940100000000005,1.7299199404782475,9.167035523743479,1.655479363686637,8.853987983159028,169,0,empirical,none,2
429,0,control,0.963855421686747,8.302454375,8.5123,2.094621785487476,2.085410164247827,6.47059,7.130224999999999,7.26475,8.1585,8.78445,9.2269,10.59006,5.88765,6.884375,7.02745,7.5167,8.7652,9.2879,12.13255,0.572302585580322,1.751240221978435,1.3593983237849836,3.2953079843923545,166,0,empirical,none,2
429,1,control,0.9433962264150944,8.328998666666667,8.105322222222222,2.0912715728570324,2.073599425844819,6.03862,7.0135,7.25978,8.0693,9.17068,9.421975,10.692589999999997,6.36326,7.5131,7.6523,7.8687,9.05468,9.2846,9.79132,0.851697730348469,2.0330970179575143,-0.572317310833164,1.5863623213012985,159,1,empirical,none,2
431,0,control,1.0,12.941527011494252,,2.4790212209780034,,7.19913,8.72975,9.21646,11.555299999999999,14.4423,15.271825,20.30246,,,,,,,,1.2729778945503452,5.60372975044045,,,174,0,empirical,none,2
431,1,control,1.0,11.87003063583815,,2.3896273859491157,,6.54074,7.8539,8.39178,10.6879,13.509079999999999,14.1373,19.567140000000002,,,,,,,,1.0883827155929184,5.135754014378722,,,173,0,empirical,none,2
433,0,control,0.838150289017341,3.942853103448276,2.544375,1.2157144249015688,0.8248005031862107,1.62446,2.2832,2.42658,3.2287,5.2588,5.4348,6.69024,1.2081300000000001,1.790325,1.9257,2.37955,2.9855699999999996,3.451825,3.98658,0.9416825636087475,2.18547041252803,0.33020265772294055,1.1237529317310253,173,1,empirical,none,2
433,1,control,0.7134502923976608,4.153904918032787,3.0232326530612244,1.2583609219889906,0.9400731003869246,1.4262400000000002,2.29725,2.6038499999999996,3.5973,5.353899999999999,5.7962,7.17067,1.3075200000000002,1.9007,2.04658,2.6488,3.7175799999999994,4.0805,5.01718,0.5946686295417889,2.2484309654561097,1.810885327812411,1.8131793696188927,171,1,empirical,none,2
436,0,guess,0.5227272727272727,5.995427173913043,5.361111904761905,1.6777581883841872,1.5712671047449276,2.5616299999999996,3.715,3.96,5.57765,7.4259699999999995,7.91805,9.60281,2.38015,3.2657749999999997,3.9275899999999995,4.8109,6.429089999999999,6.931275,8.61611,0.5209846645864905,2.775819876392656,0.8297438874597349,2.4997068246122773,176,1,empirical,none,2
436,1,guess,0.9602272727272727,4.0982852071005915,5.872142857142856,1.2974536600865567,1.6460731263463075,2.0291799999999998,2.5543,2.74168,3.4222,4.63672,5.177,7.0833,3.5843000000000003,3.6313,3.63706,3.7369,6.055139999999996,7.6353,10.68402,1.0989521388270425,2.054600012157704,1.17652253663281,3.4088077924973232,176,0,empirical,none,2
437,0,control,0.9085714285714286,11.276986163522013,22.87919375,2.153261207330875,2.7609208151401985,3.06044,5.249650000000001,6.17648,8.839,13.639520000000001,14.522549999999999,21.166100000000007,4.22295,7.905575000000001,9.69475,19.049599999999998,30.00655,34.84855,48.6575,2.1468929423119723,9.009053407590612,0.6133368573169706,17.524874975929453,175,0,empirical,none,2
437,1,control,0.8465909090909091,12.394657046979866,12.832751851851853,2.263922801471029,2.222840357507378,4.15938,5.9008,6.3105400000000005,9.2342,13.353179999999998,16.0174,26.236200000000004,3.86806,5.49525,5.99416,8.3506,12.08856,14.2449,31.00728,1.645345398707683,9.486978516510783,2.3708779457573876,12.72287908758108,176,0,empirical,none,2
438,0,guess,0.8034682080924855,1.6502561151079138,1.805435294117647,0.43668335654238943,0.552905514208823,0.951,1.1936,1.24858,1.5675,1.92308,2.0002,2.40462,1.20447,1.47855,1.52283,1.76735,1.8560799999999997,2.0162500000000003,2.4229499999999997,0.7482045485965868,0.59670957178527,1.1016938225202382,0.5269502005579775,173,0,empirical,none,2
438,1,guess,0.48,1.722697619047619,1.7172703296703298,0.4863149445320902,0.4792117991694808,1.00336,1.317925,1.39224,1.5888,1.8804999999999996,1.946075,2.53221,0.9597,1.28385,1.3615,1.6594,1.9061,1.99575,2.5461,1.044779926956017,0.6055870868449054,0.7810911773451776,0.607726207266709,175,1,empirical,none,2
439,0,control,0.8114285714285714,5.961201408450704,8.745724242424243,1.6443478460902006,2.0909782861351953,2.56408,3.6267,3.86639,5.13065,6.527229999999999,7.1987000000000005,10.04556,4.65828,6.4321,7.13366,8.2587,9.9702,11.0704,13.0357,1.692506626982693,3.4945144558472854,0.26774192841081457,3.2432629181534045,175,0,empirical,none,2
439,1,control,0.861271676300578,6.301149664429531,6.598033333333333,1.729160169348904,1.8101216043891946,2.9805,4.1893,4.62054,5.7512,6.852299999999999,7.3563,10.22302,3.65766,4.51865,4.71385,6.7594,7.627619999999999,7.954075,9.739799999999999,1.5759985674451564,3.167363839233559,0.8439095931857895,2.6779094663832326,173,0,empirical,none,2
440,0,guess,0.5909090909090909,3.055196153846154,3.271975,1.007595594510815,1.0869579733115224,1.5398699999999999,1.9182000000000001,2.07423,2.58455,3.6077399999999997,3.8273,4.87647,1.63109,2.136125,2.34464,2.83615,3.71773,4.54585,5.38836,1.0556487908399865,1.4843991332459001,0.7563897858509816,1.4814405183830506,176,0,empirical,none,2
440,1,guess,0.7485714285714286,2.9309916030534353,2.914381818181818,0.9747629725610493,0.9474663248398424,1.5724,1.9037,1.9873,2.5246,3.3508,3.50275,4.7732,1.4599499999999999,1.791475,2.0263500000000003,2.41235,3.0493299999999994,3.502875,4.9876900000000015,1.437700829327836,1.4280735150780615,1.5735678266706314,1.6044868444709475,175,1,empirical,none,2
441,0,control,0.6981132075471698,7.650126126126126,8.394060416666667,1.9974830641686638,2.0855004380789417,5.4247,6.1762,6.4085,7.3898,8.3034,8.7895,10.2937,5.98457,6.80685,6.98804,7.7546,9.20515,9.493725,12.386320000000001,0.781057011511372,2.119694587593897,0.6299605156853132,2.4560130652105516,159,0,empirical,none,2
441,1,control,0.9802631578947368,6.403196644295302,6.6558666666666655,1.8212292842570257,1.8904166758178784,4.34072,5.1532,5.4779599999999995,6.4848,7.2148,7.3699,8.272240000000002,6.01098,6.23085,6.304139999999999,6.5973,6.9607399999999995,7.0516,7.32418,0.48383615782563727,1.6878038865684868,0.31887161885938536,0.8223156956627625,152,0,empirical,none,2
442,0,guess,0.24855491329479767,1.9757162790697673,1.541326923076923,0.5574807201620652,0.2685777607905367,0.98648,1.09335,1.2735999999999998,1.7454,2.10926,2.2741,3.00116,0.71823,0.84595,0.91619,1.2000000000000002,1.61758,1.842275,2.838520000000001,1.552420657321587,1.0913444835942223,1.910134990830362,1.0337481976991651,173,1,empirical,none,2
442,1,guess,0.877906976744186,1.2547728476821192,2.236533333333333,0.10561379717200384,0.6757238118491363,0.6704,0.8009999999999999,0.8331,1.0086,1.2794,1.4618,1.9284,0.927,1.3194,1.3212,2.093,3.0324,3.0959,3.6878,2.387928878436926,0.7555413786977545,0.30125840164956114,1.1120419845191698,172,0,empirical,none,2
444,0,guess,0.5172413793103449,1.5022666666666669,1.3839523809523808,0.37387192688249093,0.28670171636677244,1.0368,1.20175,1.2585,1.4649999999999999,1.7064,1.7570000000000001,1.9964000000000004,0.9126000000000001,1.10825,1.1682,1.376,1.5521,1.6,1.8834000000000002,0.37052856946168017,0.3845740325566119,0.4556927329970704,0.3800455871438529,174,1,empirical,none,2
444,1,guess,0.7011494252873564,1.4489672131147542,1.4587884615384614,0.3267988013920614,0.3231225617971036,0.8982,1.15675,1.1789,1.3864999999999998,1.6772999999999996,1.7269999999999999,1.9836,0.9393,1.118,1.1666,1.2894999999999999,1.5703999999999998,1.634,2.2502,0.6938954346253212,0.43389047127690683,1.259959553782753,0.5221642869915094,174,0,empirical,none,2
445,0,control,1.0,7.568070186335404,,2.0078958820430746,,6.1288,6.6023,6.8158,7.1829,7.8466,8.1807,9.1857,,,,,,,,1.5058292884046038,1.4473973257991701,,,161,0,empirical,none,2
445,1,control,0.96875,8.266943870967742,8.24898,2.0995163272198125,2.094382721875994,6.87702,7.3299,7.4271199999999995,7.9308,8.490879999999999,8.697700000000001,10.1762,6.664540000000001,6.883,7.21092,8.5226,8.639240000000001,8.6684,9.85856,1.2622153895063235,1.3876392185723145,0.5795464701888419,1.6495729999002764,160,1,empirical,none,2
452,0,guess,0.5965909090909091,3.312201904761905,4.745371830985915,1.0867788855711047,1.4897947611881608,1.56262,1.9851,2.08092,2.9909,4.15756,4.2393,5.5917600000000025,2.8776,3.5012499999999998,3.7621,4.5898,5.6754,5.9675,6.8356,0.6587834342775456,1.5534800016650554,0.3581819745589261,1.6675807918044545,176,0,empirical,none,2
452,1,guess,0.9261363636363636,3.478689570552147,2.816523076923077,1.1806880260570802,0.9420590331105836,1.96474,2.4204,2.62908,3.488,4.0121,4.2692,5.177420000000001,1.7012,1.8117,2.01042,2.3443,3.0536,3.086,4.9042400000000015,0.5431438371834431,1.2518724175525346,1.2618377769372646,1.3567720817893758,176,1,empirical,none,2
456,0,guess,0.8,1.5563500000000001,1.5933114285714287,0.36497877503316806,0.4070601351676751,0.95162,1.062525,1.09643,1.3648,1.6793,1.87855,2.65155,1.03914,1.1350500000000001,1.18198,1.4934,1.8100999999999998,1.8954,2.34568,1.4550293551535163,0.6725662905467804,0.9917884370097005,0.5740745881910492,175,0,empirical,none,2
456,1,guess,0.4186046511627907,1.4888166666666667,1.671795,0.33172787682116095,0.4565942126729615,0.8567600000000001,1.10445,1.14851,1.36715,1.6579199999999998,1.8266,2.14351,1.0113999999999999,1.25765,1.2999399999999999,1.56045,1.90235,2.0611499999999996,2.34608,1.1426959631170894,0.5697159863216255,1.0420749306870432,0.589900849976528,172,0,empirical,none,2
457,0,control,0.7485714285714286,2.931796183229008,2.75526136375,0.9266958411356043,0.8506380440330182,1.159099999,1.6264499995000001,1.7545,2.6117,3.378400001,3.69635,5.2106,1.3145399997,1.62405000025,1.75313,2.1069,2.9838300000999998,3.0747750000000003,5.041200000300002,0.9975426059062549,1.6206396673943106,2.9986161228935937,1.9545986844137988,175,1,empirical,none,2
457,1,control,0.7613636363636364,3.019718656753731,3.1017214285238093,0.9034980374775734,1.0154822848962815,1.09962,1.3787500002500002,1.5237399999999999,2.4195000005000002,3.84282,4.29829999975,5.3512400003,1.58429,2.044025,2.09453,2.74355,3.81289,4.22402499975,4.7463099991,1.7022880230348991,2.036334507090485,0.8254506114274607,1.488370908375559,176,0,empirical,none,2
458,0,guess,0.6882352941176471,5.6848735042735035,6.605294339622642,1.6194438335111334,1.8014092784494098,2.81336,3.6025,3.6387199999999997,4.8683,6.774179999999999,7.0837,9.80826,3.601,4.4944,4.80572,6.1006,7.58042,7.9365,9.935760000000002,1.090340057369535,2.8386941105627517,1.1374293221257827,2.8915410522907554,170,0,empirical,none,2
458,1,guess,0.8959537572254336,6.004781935483871,4.888522222222223,1.690366160834827,1.52375271994186,2.7935,4.00745,4.42558,5.583,6.80986,7.892250000000001,9.590399999999999,2.74079,3.594275,3.63944,4.6357,5.66335,6.218425,7.086060000000001,0.8975315220708974,2.71704240364004,0.2939220693780387,1.7388236992645871,173,1,empirical,none,2
459,0,control,0.788235294117647,6.658537313432836,4.990861111111111,1.7167055127240414,1.254239786110933,2.4166000000000003,4.02775,4.6064,6.234500000000001,7.3362,8.0065,10.8459,1.1425,1.6495,2.1710000000000003,3.3845,5.766,6.727,10.018,1.9024694289404778,4.1617965840329,1.6624609080815582,4.4812526829816415,170,1,empirical,none,2
459,1,control,0.9302325581395349,5.95169375,4.275166666666666,1.5553174539841976,1.2695334270026586,2.0271,2.90625,3.2148,4.9985,7.101,7.698499999999999,10.2252,1.3149,2.193,2.7451999999999996,3.739,6.0171,6.234,7.0917,2.098953688102196,4.3548564317140475,0.0905831214329539,2.389351598364305,172,1,empirical,none,2
460,0,guess,0.7443181818181818,3.0280847328244276,3.162971111111111,1.0682661654810914,1.1077093884473095,1.8893,2.4071499999999997,2.542,2.9148,3.4985,3.6442,4.1436,2.14742,2.5335,2.6159600000000003,2.8384,3.4110999999999994,3.5125,4.3516200000000005,0.43430494782968715,0.8479279890028109,1.5111935473838085,1.0194600160740672,176,0,empirical,none,2
